Date,Open,High,Low,Close,Adj Close,Volume
2013-04-29,2410.000000,2440.000000,2401.000000,2401.949951,2366.582764,853
2013-04-30,2413.800049,2465.250000,2402.000000,2451.699951,2415.600098,1309
2013-05-02,2445.000000,2483.800049,2445.000000,2456.649902,2420.477295,625
2013-05-03,2483.899902,2522.300049,2376.000000,2474.500000,2438.064209,6116
2013-05-06,2420.000000,2440.000000,2399.000000,2402.649902,2367.272461,1540
2013-05-07,2415.050049,2456.850098,2405.000000,2450.649902,2414.565674,459
2013-05-08,2450.050049,2461.500000,2405.000000,2454.350098,2418.211182,781
2013-05-09,2440.000000,2520.000000,2427.199951,2501.050049,2464.223633,1080
2013-05-10,2475.000000,2500.000000,2425.550049,2447.300049,2411.264893,796
2013-05-13,2440.100098,2455.000000,2415.000000,2447.100098,2411.067871,646
2013-05-14,2489.000000,2489.000000,2426.100098,2435.050049,2399.195557,199
2013-05-15,2433.000000,2472.949951,2419.500000,2449.350098,2413.285156,1904
2013-05-16,2450.000000,2485.000000,2415.000000,2468.250000,2431.906494,563
2013-05-17,2481.000000,2592.350098,2440.000000,2543.050049,2505.605225,3745
2013-05-20,2574.449951,2574.449951,2479.050049,2492.300049,2455.602539,1965
2013-05-21,2491.550049,2515.000000,2474.000000,2499.850098,2463.041504,2547
2013-05-22,2499.000000,2509.100098,2474.000000,2499.550049,2462.745605,1657
2013-05-23,2461.050049,2470.050049,2420.000000,2463.149902,2426.881348,1166
2013-05-24,2440.050049,2462.500000,2435.000000,2442.850098,2406.880859,434
2013-05-27,2455.199951,2467.399902,2430.000000,2445.250000,2409.245117,363
2013-05-28,2449.949951,2451.050049,2420.000000,2429.649902,2393.874512,385
2013-05-29,2423.050049,2450.949951,2423.050049,2427.750000,2392.003174,206
2013-05-30,2448.949951,2448.949951,2420.000000,2423.250000,2387.568848,723
2013-05-31,2459.000000,2460.000000,2388.000000,2401.250000,2365.893555,738
2013-06-03,2449.000000,2449.000000,2370.000000,2384.800049,2349.685303,516
2013-06-04,2405.000000,2430.000000,2375.000000,2384.399902,2349.290771,363
2013-06-05,2370.000000,2444.000000,2370.000000,2429.300049,2393.530273,5764
2013-06-06,2360.050049,2441.000000,2360.050049,2431.800049,2395.993164,1930
2013-06-07,2431.000000,2480.800049,2409.250000,2460.350098,2424.122803,872
2013-06-10,2433.000000,2475.449951,2410.000000,2455.850098,2419.689209,798
2013-06-11,2413.100098,2499.600098,2403.000000,2428.850098,2393.086670,514
2013-06-12,2489.949951,2489.949951,2430.000000,2473.000000,2436.586670,1024
2013-06-13,2430.899902,2459.649902,2402.000000,2448.199951,2412.151367,507
2013-06-14,2412.949951,2475.000000,2412.949951,2463.399902,2427.127930,281
